Year,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
2007,Aaron Heilman,us US,R,R,81,0,79,81,81,0,0,0,0,0,0,0,0,0,0,0,0,
2007,Anderson Hernández,do DO,B,R,4,0,4,1,0,0,0,0,0,1,0,0,0,0,0,3,1,
2007,Orlando Hernández,cu CU,R,R,28,24,27,27,27,0,0,0,0,0,0,0,0,0,0,0,1,
2007,Philip Humber,us US,R,R,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
2007,Ben Johnson,us US,R,R,9,7,9,9,0,0,0,0,0,0,5,0,4,9,0,0,0,
2007,Brian Lawrence,us US,R,R,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
2007,Ricky Ledée,pr PR,L,L,17,9,17,11,0,0,0,0,0,0,11,0,0,11,0,8,0,
2007,Paul Lo Duca,us US,R,R,119,115,119,113,0,113,0,0,0,0,0,0,0,0,3,3,0,
2007,John Maine,us US,R,R,33,32,33,32,32,0,0,0,0,0,0,0,0,0,0,0,1,
2007,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
2007,Pedro Martínez,do DO,R,R,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
2007,Lastings Milledge,us US,R,R,59,46,59,52,0,0,0,0,0,0,11,14,28,52,0,9,1,
2007,Guillermo Mota,do DO,R,R,52,0,50,52,52,0,0,0,0,0,0,0,0,0,0,0,0,
2007,Carlos Muñiz,us US,R,R,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2007,David Newhan,us US,L,R,56,8,56,10,0,0,0,1,1,0,8,0,0,8,0,46,1,
2007,Chan Ho Park,kr KR,R,R,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2007,Mike Pelfrey,us US,R,R,15,13,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,
2007,Óliver Pérez,mx MX,L,L,29,29,27,29,29,0,0,0,0,0,0,0,0,0,0,0,0,
2007,José Reyes,do DO,B,R,160,160,160,160,0,0,0,0,0,160,0,0,0,0,0,0,0,"AS,MVP-16"
2007,Scott Schoeneweis,us US,L,L,70,0,68,70,70,0,0,0,0,0,0,0,0,0,0,0,0,
2007,Aaron Sele,us US,R,R,34,0,31,34,34,0,0,0,0,0,0,0,0,0,0,0,0,
2007,Joe Smith,us US,R,R,54,0,52,54,54,0,0,0,0,0,0,0,0,0,0,0,0,
2007,Jorge Sosa,do DO,R,R,42,14,41,42,42,0,0,0,0,0,0,0,0,0,0,0,0,
2007,Lino Urdaneta,ve VE,R,R,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2007,José Valentín,pr PR,B,R,51,45,51,45,0,0,0,45,0,0,0,0,0,0,1,5,0,
2007,Jason Vargas,us US,L,L,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2007,Billy Wagner,us US,L,L,66,0,64,66,66,0,0,0,0,0,0,0,0,0,0,0,0,AS
2007,David Williams,us US,L,L,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2007,David Wright,us US,R,R,160,159,160,159,0,0,0,0,159,0,0,0,0,0,0,1,0,"AS,MVP-4,GG,SS"
2006,Heath Bell,us US,R,R,22,0,19,22,22,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Carlos Beltrán,pr PR,B,R,140,137,140,136,0,0,0,0,0,0,0,136,0,136,1,3,0,"AS,MVP-4,GG,SS"
2006,Chad Bradford,us US,R,R,70,0,66,70,70,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Ramón Castro,pr PR,R,R,40,32,40,37,0,37,0,0,0,0,0,0,0,0,0,3,0,
2006,Endy Chávez,ve VE,L,L,133,79,133,120,0,0,0,0,0,0,43,39,46,120,0,20,2,
2006,Carlos Delgado,pr PR,L,R,144,142,144,141,0,0,141,0,0,0,0,0,0,0,1,2,0,MVP-12
2006,Víctor Díaz,do DO,R,R,6,2,6,4,0,0,0,0,0,0,4,0,0,4,0,2,0,
2006,Mike Difelice,us US,R,R,15,9,15,15,0,15,0,0,0,0,0,0,0,0,0,1,0,
2006,Pedro Feliciano,pr PR,L,L,64,0,61,64,64,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Cliff Floyd,us US,L,R,97,91,97,92,0,0,0,0,0,0,92,0,0,92,0,5,0,
2006,Bartolomé Fortunato,do DO,R,R,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Julio Franco,do DO,R,R,95,25,95,30,0,0,27,0,3,0,0,0,0,0,3,66,1,
2006,Tom Glavine,us US,L,L,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0,AS
2006,Geremi González,ve VE,R,R,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
2006,Shawn Green,us US,L,L,34,30,34,32,0,0,1,0,0,0,0,0,31,31,0,2,0,
2006,Aaron Heilman,us US,R,R,74,0,71,74,74,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Anderson Hernández,do DO,B,R,25,15,25,23,0,0,0,13,0,10,0,0,0,0,0,4,2,
2006,Orlando Hernández,cu CU,R,R,20,20,18,20,20,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Roberto Hernández,pr PR,R,R,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Philip Humber,us US,R,R,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Jorge Julio,ve VE,R,R,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Ricky Ledée,pr PR,L,L,27,3,27,4,0,0,0,0,0,0,2,0,3,4,0,24,0,
2006,José Lima,do DO,R,R,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Paul Lo Duca,us US,R,R,124,120,124,118,0,118,0,0,0,0,0,0,0,0,3,4,0,AS
2006,John Maine,us US,R,R,16,15,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Eli Marrero,cu CU,R,R,25,5,25,11,0,2,1,0,1,0,3,2,2,7,0,17,0,
2006,Pedro Martínez,do DO,R,R,23,23,22,23,23,0,0,0,0,0,0,0,0,0,0,0,0,AS
2006,Kazuo Matsui,jp JP,B,R,38,30,38,31,0,0,0,31,0,0,0,0,0,0,0,7,1,
2006,Lastings Milledge,us US,R,R,56,45,56,50,0,0,0,0,0,0,26,0,24,50,0,7,1,
2006,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
2006,Guillermo Mota,do DO,R,R,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Xavier Nady,us US,R,R,75,70,75,72,0,0,1,0,0,0,0,0,71,71,0,4,0,
2006,Darren Oliver,us US,R,L,45,0,43,45,45,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Henry Owens,us US,R,R,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Mike Pelfrey,us US,R,R,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Óliver Pérez,mx MX,L,L,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,
2006,José Reyes,do DO,B,R,153,148,153,149,0,0,0,0,0,149,0,0,0,0,0,3,2,"AS,MVP-7,SS"
2006,Royce Ring,us US,L,L,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Duaner Sánchez,do DO,R,R,49,0,45,48,49,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Alay Soler,cu CU,R,R,8,8,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Kelly Stinnett,us US,R,R,7,4,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,
2006,Steve Trachsel,us US,R,R,30,30,28,30,30,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Michael Tucker,us US,L,R,35,14,35,19,0,0,1,0,0,0,16,0,2,18,0,17,0,
2006,José Valentín,pr PR,B,R,137,94,137,103,0,0,1,94,1,0,6,0,2,7,0,40,0,
2006,Billy Wagner,us US,L,L,70,0,67,70,70,0,0,0,0,0,0,0,0,0,0,0,0,CYA-6
2006,David Williams,us US,L,L,6,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
2006,Chris Woodward,us US,R,R,83,56,83,68,0,0,1,39,11,13,7,0,2,9,0,15,0,
2006,David Wright,us US,R,R,154,154,154,153,0,0,0,0,153,0,0,0,0,0,1,0,0,"AS,MVP-9"
2006,Víctor Zambrano,ve VE,B,R,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Marlon Anderson,us US,L,R,123,47,123,61,0,0,23,20,0,0,9,0,14,23,2,64,0,
2005,Manny Aybar,do DO,R,R,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Heath Bell,us US,R,R,42,0,39,42,42,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Carlos Beltrán,pr PR,B,R,151,149,151,150,0,0,0,0,0,0,0,150,0,150,0,2,0,AS
2005,Kris Benson,us US,R,R,28,28,26,28,28,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Miguel Cairo,ve VE,R,R,100,81,100,90,0,0,8,82,3,0,2,0,1,3,0,12,0,
2005,Mike Cameron,us US,R,R,76,76,76,76,0,0,0,0,0,0,0,10,68,76,0,0,0,
2005,Ramón Castro,pr PR,R,R,99,57,99,99,0,99,0,0,0,0,0,0,0,0,0,1,1,
2005,Brian Daubach,us US,L,R,15,6,15,6,0,0,6,0,0,0,0,0,0,0,2,8,0,
2005,Mike DeJean,us US,R,R,29,0,26,28,28,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Víctor Díaz,do DO,R,R,89,77,89,81,0,0,0,0,0,0,3,0,78,81,0,11,0,
2005,Mike Difelice,us US,R,R,11,5,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,
2005,Cliff Floyd,us US,L,R,150,147,150,150,0,0,0,0,0,0,150,0,0,150,0,2,0,MVP-26
2005,Tom Glavine,us US,L,L,33,33,30,33,33,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Danny Graves,vn VN,R,R,20,0,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
2005,Tim Hamulack,us US,R,L,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Aaron Heilman,us US,R,R,53,7,49,53,53,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Félix Heredia,do DO,L,L,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Anderson Hernández,do DO,B,R,6,5,6,6,0,0,0,5,0,2,0,0,0,0,0,0,0,
2005,Roberto Hernández,pr PR,R,R,67,0,64,67,67,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Kazuhisa Ishii,jp JP,L,L,19,16,18,19,19,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Mike Jacobs,us US,L,R,30,28,30,28,0,0,28,0,0,0,0,0,0,0,0,2,0,
2005,Dae-Sung Koo,kr KR,L,L,33,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Braden Looper,us US,R,R,60,0,57,60,60,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Pedro Martínez,do DO,R,R,31,31,29,31,31,0,0,0,0,0,0,0,0,0,0,0,0,AS
2005,Kazuo Matsui,jp JP,B,R,87,64,87,71,0,0,0,71,0,0,0,0,0,0,0,19,0,
2005,Mike Matthews,us US,L,L,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Doug Mientkiewicz,us US,L,R,87,79,87,83,0,0,83,0,0,0,0,0,0,0,0,7,0,
2005,José Offerman,do DO,B,R,53,8,53,12,0,0,11,1,0,0,0,0,0,0,0,43,0,
2005,Juan Padilla,pr PR,R,R,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
2005,Mike Piazza,us US,R,R,113,105,113,101,0,101,0,0,0,0,0,0,0,0,5,7,0,AS
2005,José Reyes,do DO,B,R,161,159,161,161,0,0,0,0,0,161,0,0,0,0,0,1,0,MVP-30
2005,Royce Ring,us US,L,L,15,0,11,15,15,0,0,0,0,0,0,0,0,0,0,0,0,
2005,José Santiago,pr PR,R,R,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Jae Weong Seo,kr KR,R,R,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Shingo Takatsu,jp JP,R,R,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Steve Trachsel,us US,R,R,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
2005,Eric Valent,us US,L,L,28,8,28,12,0,0,0,0,0,0,2,2,8,12,0,18,0,
2005,Gerald Williams,us US,R,R,39,4,39,27,0,0,0,0,0,0,10,10,7,27,0,7,9,
2005,Chris Woodward,us US,R,R,81,40,81,70,0,0,34,5,6,7,13,5,6,23,1,18,0,
2005,David Wright,us US,R,R,160,160,160,160,0,0,0,0,160,0,0,0,0,0,0,0,0,MVP-19
2005,Víctor Zambrano,ve VE,B,R,31,27,30,31,31,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Heath Bell,us US,R,R,17,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Kris Benson,us US,R,R,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Ricky Bottalico,us US,L,R,60,0,57,60,60,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Craig Brazell,us US,L,R,24,3,24,7,0,0,7,0,0,0,0,0,0,0,0,18,0,
2004,Brian Buchanan,us US,R,R,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,
2004,Mike Cameron,us US,R,R,140,132,140,135,0,0,0,0,0,0,0,135,0,135,0,2,3,
2004,Vic Darensbourg,us US,L,L,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Mike DeJean,us US,R,R,17,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Wilson Delgado,do DO,B,R,42,37,42,39,0,0,0,0,0,39,0,0,0,0,0,4,0,
2004,Víctor Díaz,do DO,R,R,15,12,15,14,0,0,0,0,0,0,0,0,14,14,0,2,0,
2004,Jeff Duncan,us US,L,L,13,2,13,4,0,0,0,0,0,0,2,2,0,4,0,8,3,
2004,Scott Erickson,us US,R,R,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Pedro Feliciano,pr PR,L,L,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Cliff Floyd,us US,L,R,113,107,113,106,0,0,0,0,0,0,106,0,0,106,1,5,0,
2004,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
2004,Bartolomé Fortunato,do DO,R,R,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,
2004,John Franco,us US,L,L,52,0,50,52,52,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Karim García,mx MX,L,L,62,44,62,51,0,0,0,0,0,0,0,0,51,51,0,15,1,
2004,Daniel Garcia,us US,R,R,58,40,58,44,0,0,0,44,0,0,0,0,0,0,0,14,0,
2004,Matt Ginter,us US,R,R,15,14,13,15,15,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Tom Glavine,us US,L,L,35,33,33,33,33,0,0,0,0,0,0,0,0,0,0,2,0,AS
2004,Ricky Gutiérrez,us US,R,R,24,15,24,20,0,0,0,18,2,0,0,0,0,0,0,5,0,
2004,Aaron Heilman,us US,R,R,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Richard Hidalgo,ve VE,R,R,86,86,86,86,0,0,0,0,0,0,5,0,83,86,0,0,0,
2004,Joe Hietpas,us US,R,R,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2004,Jeff Keppinger,us US,R,R,33,27,33,32,0,0,0,32,0,0,0,0,0,0,0,3,0,
2004,Al Leiter,us US,L,L,30,30,28,30,30,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Braden Looper,us US,R,R,71,0,69,71,71,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Kazuo Matsui,jp JP,B,R,114,111,114,113,0,0,0,3,0,110,0,0,0,0,0,2,1,ROY-6
2004,Joe McEwing,us US,R,R,75,32,75,68,0,0,11,34,1,13,8,6,1,15,0,11,13,
2004,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
2004,Orber Moreno,ve VE,R,R,33,0,32,33,33,0,0,0,0,0,0,0,0,0,0,0,0,
2004,José Parra,do DO,R,R,13,0,11,13,13,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Jason Phillips,us US,R,R,128,101,128,119,0,87,38,0,0,0,0,0,0,0,0,11,0,
2004,Mike Piazza,us US,R,R,129,123,129,115,0,50,68,0,0,0,0,0,0,0,8,6,0,AS
2004,José Reyes,do DO,B,R,53,48,53,50,0,0,0,43,0,10,0,0,0,0,0,4,0,
2004,Grant Roberts,us US,R,R,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Jae Weong Seo,kr KR,R,R,26,21,25,24,24,0,0,0,0,0,0,0,0,0,0,0,2,
2004,Esix Snead,us US,B,R,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,
2004,Shane Spencer,us US,R,R,74,39,74,63,0,0,1,0,0,0,43,6,19,62,1,21,2,
2004,Mike Stanton,us US,L,L,83,0,79,83,83,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Steve Trachsel,us US,R,R,35,33,33,33,33,0,0,0,0,0,0,0,0,0,0,1,1,
2004,Eric Valent,us US,L,L,130,55,130,68,0,0,27,0,0,0,32,0,14,46,0,64,2,
2004,David Weathers,us US,R,R,32,0,29,32,32,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Dan Wheeler,us US,R,R,32,1,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Ty Wigginton,us US,R,R,86,81,86,85,0,0,5,25,66,0,0,0,0,0,0,3,0,
2004,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
2004,Gerald Williams,us US,R,R,57,27,57,45,0,0,0,0,0,0,21,20,7,45,0,14,8,
2004,Vance Wilson,us US,R,R,79,38,79,69,0,69,0,0,0,0,0,0,0,0,0,13,8,
2004,Tom Wilson,us US,R,R,4,1,4,3,0,3,0,0,0,0,0,0,0,0,0,1,0,
2004,David Wright,us US,R,R,69,68,69,69,0,0,0,0,69,0,0,0,0,0,0,0,1,
2004,Tyler Yates,us US,R,R,21,7,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Víctor Zambrano,ve VE,B,R,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
2004,Todd Zeile,us US,R,R,137,75,137,102,1,2,67,0,46,0,0,0,0,0,0,43,1,
2003,Roberto Alomar,pr PR,B,R,73,69,73,72,0,0,0,72,0,0,0,0,0,0,0,4,0,
2003,Jason Anderson,us US,L,R,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Pedro Astacio,do DO,R,R,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Mike Bacsik,us US,L,L,5,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Jay Bell,us US,R,R,72,26,72,47,0,0,13,14,14,12,0,0,0,0,1,27,0,
2003,Armando Benítez,do DO,R,R,45,0,43,45,45,0,0,0,0,0,0,0,0,0,0,0,0,AS
2003,Jeromy Burnitz,us US,L,R,65,64,65,65,0,0,0,0,0,0,10,21,48,65,0,0,0,
2003,Roger Cedeño,ve VE,B,R,148,115,148,128,0,0,0,0,0,0,0,17,111,128,0,26,4,
2003,Jaime Cerda,us US,L,L,27,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Tony Clark,us US,B,R,125,50,125,81,0,0,80,0,0,0,1,0,0,1,0,53,0,
2003,David Cone,us US,L,R,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Joe DePastino,us US,R,R,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,
2003,Jeff Duncan,us US,L,L,56,41,56,52,0,0,0,0,0,0,1,52,0,52,0,7,1,
2003,Pedro Feliciano,pr PR,L,L,23,0,21,23,23,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
2003,Cliff Floyd,us US,L,R,108,103,108,95,0,0,0,0,0,0,95,0,0,95,9,5,0,
2003,John Franco,us US,L,L,38,0,34,38,38,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Daniel Garcia,us US,R,R,19,16,19,18,0,0,0,17,0,0,1,0,0,1,0,0,1,
2003,Mike Glavine,us US,L,L,6,1,6,3,0,0,3,0,0,0,0,0,0,0,0,4,0,
2003,Tom Glavine,us US,L,L,33,32,33,32,32,0,0,0,0,0,0,0,0,0,0,1,0,
2003,Raúl González,pr PR,R,R,107,45,107,88,0,0,0,0,0,0,45,25,40,88,0,36,0,
2003,Jeremy Griffiths,us US,R,R,9,6,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Aaron Heilman,us US,R,R,14,13,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Al Leiter,us US,L,L,30,30,28,30,30,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Graeme Lloyd,au AU,L,L,36,0,35,36,36,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Joe McEwing,us US,R,R,119,72,119,106,0,0,5,55,2,42,16,1,2,18,0,14,12,
2003,Jason Middlebrook,us US,R,R,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Orber Moreno,ve VE,R,R,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Timo Pérez,do DO,L,L,127,85,127,104,0,0,0,0,0,0,58,49,14,104,0,27,3,
2003,Jason Phillips,us US,R,R,119,108,119,109,0,29,84,0,0,0,0,0,0,0,0,10,0,
2003,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
2003,Mike Piazza,us US,R,R,68,64,68,64,0,64,1,0,0,0,0,0,0,0,0,4,0,
2003,Prentice Redman,us US,R,R,15,5,15,10,0,0,0,0,0,0,0,9,2,10,0,2,5,
2003,José Reyes,do DO,B,R,69,69,69,69,0,0,0,0,0,69,0,0,0,0,0,0,0,ROY-8
2003,Jason Roach,us US,R,R,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Grant Roberts,us US,R,R,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Rey Sánchez,pr PR,R,R,56,46,56,54,0,0,0,12,0,42,0,0,0,0,0,2,2,
2003,Marco Scutaro,ve VE,R,R,48,18,48,40,0,0,0,39,0,1,0,0,0,0,0,8,9,
2003,Jae Weong Seo,kr KR,R,R,35,31,33,32,32,0,0,0,0,0,0,0,0,0,0,0,3,
2003,Tsuyoshi Shinjo,jp JP,R,R,62,27,62,54,0,0,0,0,0,0,7,50,1,54,0,15,5,
2003,Mike Stanton,us US,L,L,50,0,49,50,50,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Pat Strange,us US,R,R,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Scott Strickland,us US,R,R,19,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Steve Trachsel,us US,R,R,36,33,34,33,33,0,0,0,0,0,0,0,0,0,0,0,3,
2003,Mo Vaughn,us US,L,R,27,25,27,24,0,0,24,0,0,0,0,0,0,0,0,2,0,
2003,Jorge Velandia,ve VE,R,R,23,22,23,23,0,0,0,0,0,23,0,0,0,0,0,0,1,
2003,Matt Watson,us US,L,R,15,2,15,5,0,0,0,0,0,0,5,0,0,5,0,11,0,
2003,David Weathers,us US,R,R,77,0,72,77,77,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Dan Wheeler,us US,R,R,35,0,34,35,35,0,0,0,0,0,0,0,0,0,0,0,0,
2003,Ty Wigginton,us US,R,R,156,153,156,155,0,0,0,0,155,0,0,0,0,0,0,1,0,ROY-8
2003,Vance Wilson,us US,R,R,96,71,96,89,0,89,0,0,0,0,0,0,0,0,0,8,5,
2002,Edgardo Alfonzo,ve VE,R,R,135,131,135,134,0,0,0,0,134,0,0,0,0,0,0,4,0,
2002,Roberto Alomar,pr PR,B,R,149,146,149,147,0,0,0,147,0,0,0,0,0,0,0,3,0,
2002,Pedro Astacio,do DO,R,R,31,31,30,31,31,0,0,0,0,0,0,0,0,0,0,0,0,
2002,Mike Bacsik,us US,L,L,11,9,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,
2002,Armando Benítez,do DO,R,R,62,0,59,62,62,0,0,0,0,0,0,0,0,0,0,0,0,
2002,Jeromy Burnitz,us US,L,R,154,132,154,140,0,0,0,0,0,0,0,0,140,140,1,18,2,
2002,Roger Cedeño,ve VE,B,R,149,125,149,132,0,0,0,0,0,0,132,0,0,132,0,19,3,
2002,Jaime Cerda,us US,L,L,32,0,29,32,32,0,0,0,0,0,0,0,0,0,0,0,0,
2002,Bruce Chen,pa PA,L,L,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2002,McKay Christensen,us US,L,L,4,0,4,3,0,0,0,0,0,0,2,1,0,3,0,1,1,
2002,Brady Clark,us US,R,R,10,1,10,6,0,0,0,0,0,0,1,2,3,6,0,6,1,
2002,Mark Corey,us US,R,R,13,0,13,12,12,0,0,0,0,0,0,0,0,0,0,1,0,
2002,Jeff D'Amico,us US,R,R,29,22,27,29,29,0,0,0,0,0,0,0,0,0,0,0,0,
2002,Kane Davis,us US,R,R,16,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,
2002,Shawn Estes,us US,R,L,24,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,1,
2002,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
2002,Pedro Feliciano,pr PR,L,L,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
2002,Raúl González,pr PR,R,R,30,17,30,24,0,0,0,0,0,0,11,13,4,24,0,10,0,
2002,Mark Guthrie,us US,R,L,68,0,65,68,68,0,0,0,0,0,0,0,0,0,0,0,0,
2002,Mark Johnson,us US,L,L,42,10,42,16,0,0,15,0,0,0,1,0,0,1,0,26,0,
2002,Bobby Jones,us US,R,L,13,0,10,12,12,0,0,0,0,0,0,0,0,0,0,0,1,
2002,Satoru Komiyama,jp JP,R,R,25,0,22,25,25,0,0,0,0,0,0,0,0,0,0,0,0,
2002,Al Leiter,us US,L,L,33,33,30,33,33,0,0,0,0,0,0,0,0,0,0,0,0,
2002,Mark Little,us US,R,R,3,0,3,1,0,0,0,0,0,0,0,0,1,1,0,2,0,
2002,Gary Matthews,us US,B,R,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
